jobrequirements,bias,againstgroup
Handle cash and credit card transactions utilizing a point-of-sale (POS) system,0,0000
Other duties as assigned.,0,0000
Ability to communicate clearly,0,0000
"Willingness to work flexible hours to include evening, weekends, and holidays as needed.",0,0000
Reliable transportation or ability to use public transportation to get to work on time,0,0000
Ability to lift up to 30 pounds and capable to stand for long periods,2,0010
Previous specialty or big box experience ideal,0,0000
8+ years of relevant consulting or industry experience managing and delivering systems,0,0000
5+ years planning and managing project initiatives in a Project Management Office or similar team environment,0,0000
3+ years of experience with Project Management Tools such as Microsoft Project and Microsoft SharePoint,0,0000
5+ years of experience with Requirements Management and Traceability tools such as the IBM Rational suite and HP Quality Center,0,0000
5+ years of experience translating requirements into optimized designs and identifying alternatives,0,0000
A willingness to travel 80-100% of the time,2,0010
"Must be legally authorized to work in the United States without the need for sponsorship, now, or at any time in the future.",0,0000
"Experience of projects involving solution development based on cloud (SaaS, PaaS and IaaS), web or mobile application architecture",0,0000
"Experience or passion for leading testing of applications on Amazon Web Services (AWS), Microsoft Azure, Force.com and/or Google Cloud Platform",0,0000
Experience leading teams in a collaborative environment,0,0000
"Experience managing work planning, monitoring, and reporting",0,0000
Experience managing requirements processes including conducting interviews and documenting requirements,0,0000
Experience managing design activities including design sessions and defining future state processes,0,0000
Experience with industry standard System Development Life Cycle methodologies,0,0000
Ability to work independently and plan and manage multiple assignments,0,0000
Strong oral and written communication skills,2,0011
An advanced degree in an area of specialization,0,0000
"Design, develop and deliver solutions leveraging a wide range of technologies to meet the demanding business needs of our clients.",0,0000
Design local area and wireless networking solutions.,0,0000
Implement and monitor network security,2,0001
Build and deploy file servers and cloud computing solutions.,0,0000
Perform network and infrastructure troubleshooting and optimization.,0,0000
Build and deploy VOIP and telephone solutions.,2,0001
"Repair, install, maintain and support client's network, computers and peripherals.",0,0000
"Manage clients' server infrastructure, including Microsoft Exchange Server and similar technologies.",0,0000
"Preference will be given to candidates with experience working at another IT Managed Services Provider, or with significant client facing experience.",0,0000
Three years of experience in a client-facing environment such as sales engineering,0,0000
Experience configuring and administering MS Windows Server OS environments.,0,0000
Experience with RMM (remote monitoring and management) tools and PSA (Professional Services Automation) a plus,0,0000
Able to work independently and proactively in a dynamic and fast-paced environment,2,0100
"Excellent organizational, analytical, and problem solving skills",0,0000
"Excellent customer service and communication skills- a positive, supportive attitude is a must.",2,0011
Experience configuring and administering Mac or Linux environments strongly preferred.,0,0000
Sales training/experience is a plus,0,0000
"We offer competitive salaries, challenging work in a pleasant work environment and ongoing training.",2,0100
Excellent Advancement Opportunities: the opportunity to grow your career within a new organization.,0,0000
Act as the first point of contact for our Vendini customer base and enjoy providing a delightful customer experience,0,0000
Understand customer needs and provide assistance navigating them through how to use the system and troubleshooting any issues they encounter,0,0000
Understand industry best practices and suggest new approaches that optimize for customer success when answering technical and business questions,0,0000
Troubleshoot hardware issues and iOS applications,0,0000
Manage case queues ensuring response targets are met or exceeded,0,0000
Participate as a key member in a rotating on-call schedule,0,0000
Be prepared to work flexible shifts,0,0000
Hands-on experience in a customer-facing service or support role,0,0000
