,jobrequirements,bias,againstgroup
4606,Monitor and report product line P&L to upper management,2,00011
4607,"Recommend product pricing based on customer feedback, competitive analysis and market factors",2,00011
4608,Work closely with the product management group to ensure customer and market requirements are being added to the product roadmap.,2,00011
4609,Assist sales teams with customer specific proposals and presentations,2,00111
4610,BS or BA required. MBA preferred.,0,00000
4611,Passion for technology,0,00000
4612,Strong analytical skills and the ability to clearly present recommendations and results.,2,00011
4613,"Excellent communication skills - written, verbal and interpersonal",2,00111
4614,Willingness to travel up to 20% of the time,2,00010
4615,"Driven, self-starter with a strong point of view who is able to work on multiple projects simultaneously with multiple teams across all departments",0,00000
4616,Product Marketing: 2 years (Required),0,00000
4617,relevant: 2 years (Required),0,00000
4618,https://www.facebook.com/TVUNetworks/,0,00000
4619,Telephone and email outreach to current customers,2,00011
4620,Develop and maintain business relationships with other companies,2,00011
4621,Review reports for accounts requiring attention with regards to collections,2,01000
4622,Inbound and outbound customer contact to resolve customer inquiries,2,00011
4623,Use of various databases and software programs to obtain and communicate information,2,00011
4624,Manage a Customer Service Representative,0,00000
4625,Data entry of customer information into templates,0,00000
4626,Assist Sales Representatives and Accounting with trouble shooting,2,00011
4627,Attend meetings with management to review the status of collection accounts,0,00000
4628,"Prioritize tasks, assignments and customer inquiries in an effective and efficient manner",2,00011
4629,Results driven and persistent,2,00011
4630,Efficient time management skills,0,00000
4631,"Ability to work effectively in a high volume, fast paced environment",0,00000
4632,Excellent verbal and communication skills,2,00011
4633,Outstanding phone and email etiquette,2,00011
4634,Ability to handle tough situations calmly and professionally,2,00011
4635,"Analyzes and develops requirements for data, workflow, logical processes, and system interfaces.",2,00011
4636,"Plans, implements, and executes projects aligning to the appropriate release cycles.",2,00011
4637,Communicates project issues and achievements to the business and management.,2,00011
4638,"Manages a team including hiring, performance, coaching, and development decisions.",2,00011
4639,Translates business goals of projects and directs the team in developing solutions that result in positive customer experiences.,2,00011
4640,Utilizes tools to support data-driven decision making. Identifies and removes blockers to enable the team to meet business goals.,2,00011
4641,Lead a team of business analysists & product owners responsible for the creation and elaboration of our payments network capabilities.,2,00011
4642,Oversee delivery of software through continuously deployed solutions via the right tools; i.e. SAFe/Scrum/Kanban agile methodologies.,0,00000
4643,"Be reliable, self-motivated and willing to accept responsibility and accountability.",2,00011
4644,Be flexible and adaptable to change in an ever changing marketplace,2,00011
4645,"Drive a culture of quality, innovation and best practice within your teams",2,00011
4646,Coach and develop our future talent,2,00011
4647,Conceptualize and communicate strategic approaches,2,00011
4648,"6+ years of experience in Networking, IT, or related field",0,00000
4649,"In lieu of a degree, 8+ years of Networking, IT, or related field",0,00000
4650,"8+ years of experience in Networking, IT, or related field",0,00000
4651,Proven track record of delivering quality in an Agile environment,0,00000
4652,Proven track record of turning concepts and ideas into tangible solutions,2,00011
4653,Strong communication skills with proven ability to articulate vision and inspire teams,2,00011
4654,"Self-motivated, Commercial understanding of the Payments domain",0,00000
4655,Strong knowledge and understanding of emerging trends in software engineering,2,00011
4656,Proven experience in coaching teams #LI- BG1,0,00000
4657,Annual health Evaluation and Health Coaching,2,00011
4658,Critical Illness Insurance,0,00000
4659,"Health Savings Account, Health Reimbursement Account and Flexible Spending Accounts",2,00011
4660,"Health, Vision and Dental Insurance",2,00011
4661,Life and Accident Insurance,2,00011
4662,Long-term and Short-term Disability Insurance,2,00011
4663,Onsite Health Services Center with Nurse Practitioner,0,00000
4664,401(k) Savings Plan with Fixed and Matching Contributions,2,00011
4665,Employee Stock Purchase Plan,0,00000
4666,Define long term Partner cloud strategy (SaaS models) for VMware in conjunction with functional business leaders and business units,2,00011
4667,Define future program requirements and channel models with the VMware Software as a Service Policy Board,2,00011
4668,Define a Go-To-Market play for how we drive consumption and Subscription Purchasing Program burn down with partners,2,00011
4669,Working in partnership with VMware Business Units on product roadmap plans and Go-to-Market,2,00011
4670,Build partner profitability model with Incentives & Investments team and Corporate Finance,2,00011
4671,Capacity and capability modeling for activating and acquiring right partners,2,00011
4672,"Partnering with Operations and IT to ensure we have the right policies, operational processes and capability, infrastructure, dashboards etc in scope",2,00011
4673,"Partnering with Incentives, Finance, Pricing and Licensing on Rate Card and channel profitability modeling for our cloud delivered services",2,00011
4674,Influence senior executives to drive transformation,0,00000
4675,10+ years of sales and / or sales strategy experience and sales leadership experience,2,00011
4676,"Major understanding of cloud sales, Managed Service Provider operating models and prefer experience with other large cloud providers",2,00011
4677,Experience supporting and selling cloud-based business applications,2,00011
