jobrequirements,bias,againstgroup
Work productively as a key member of a software development team,0,0000
Enhance the existing code by identifying the areas for improvement,0,0000
Participate in requirements gathering and task definitions with the colleagues abroad,0,0000
Actively participate in the estimation and planning of the defined tasks,0,0000
Bachelor's degree in Computer Science or in a related field,0,0000
At least 4 years of work experience as a Java Developer,0,0000
Solid professional work experience in Java/ J2EE,0,0000
Experience with the source control management and Maven build tools,0,0000
Solid experience with OOP/ OOD,0,0000
English language proficiency in both written and verbal communications,2,0011
Ability to work on competing priorities and adapt to changes in the project scope,0,0000
Work experience in Agile/ Scrum projects is a plus,0,0000
Knowledge of TDD principles is a plus,0,0000
Knowledge of the French language is a plus,0,0000
Participate in application design,0,0000
Provide necessary technical and design documentation,0,0000
Work effectively in a software development team,0,0000
Develop applications according to technical documentation,0,0000
Install and configure the necessary environment for the developed applications,0,0000
"BS/ MS degree in Computer Science, Engineering or a related field",0,0000
At least 3 years of work experience as an Android Developer,0,0000
Excellent knowledge of Java and OOP,0,0000
Excellent knowledge of Android SDK,0,0000
"Knowledge of the SQLite database (creating databases, writing queries)",2,0011
Ability to work on a project with a development team,0,0000
Problem-solving skills,0,0000
Good communication skills,2,0011
Ability to work on competing priorities and adapt to changes in the project scope,0,0000
Good English language proficiency in both written and verbal communications,2,0011
Design and build advanced mobile banking/ commerce and other business related applications for the iOS platform,0,0000
"Collaborate with cross-functional teams to define, design, and ship new features",0,0000
"Responsible for unit-testing of a code for robustness, including edge cases, usability, and general reliability",0,0000
Work on bug fixing and improving the application performance,0,0000
"Discover (continuously), evaluate, and implement new technologies to maximize development efficiency",0,0000
"BS/ MS degree in Computer Science, Engineering or a related field",0,0000
At least 3 years of experience in iOS development,0,0000
Deep familiarity with Objective-C and Cocoa Touch,0,0000
Availability of having published one or more iOS apps in the app store,0,0000
Experience of GUI design and development,0,0000
"Work experience with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text",2,0001
Good working knowledge of Xcode,0,0000
Knowledge of the Swift language,0,0000
Experience with third-party libraries and APIs,0,0000
"Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies",0,0000
Solid understanding of the full mobile development life cycle,0,0000
Ability to work on competing priorities and adapt to changes in the project scope,0,0000
English language proficiency in both written and verbal communications,2,0011
Guide the Development Team and foreign client organization on Agile/ Scrum practices and values,0,0000
Guide the Development Team on how to get the most out of self-organization,0,0000
"Remove impediments or guide the Development Team to remove impediments, through communication and the transparency of impediments",2,0011
"Facilitate the discussion, decision making, and impediments removal within the Team",0,0000
"Support and educate the Product Owner, especially with respect to grooming and maintaining the product backlog",0,0000
Provide the highest level of support to the Team using a servant leadership style whenever possible and leading by the example,0,0000
Establish close relationships with designated client management peers,0,0000
Work with Energize Global Services practice teams to collaborate on the solutions and techniques for meeting project demands,0,0000
"Understand the business environment of the client, its challenges and how Energize Global Services' solutions will provide business benefits",0,0000
Bachelor's degree in a technical field is preferred or an equivalent experience,0,0000
At least 4 years of strong professional experience in working in a Project Manager/ Scrum Master role,0,0000
At least 3 years of experience with information technology,0,0000
"Knowledge and/ or working experience with C/ C++, Java programming language(s)",0,0000
PMP or Scrum Master Certification is a plus,0,0000
Strong professional experience in project management and the delivery process/ methodology,0,0000
"Strong knowledge of project management tools (such as JIRA, Confluence, MS Project, Excel, SharePoint)",0,0000
"Knowledge of other Agile approaches, such as XP, Kanban, Crystal, FDD, is a plus",0,0000
High competency in product delivery life cycles and methods to optimize the life cycle for project needs via use of best practices,0,0000
Strong technical aptitude and hands-on experience in working with technical teams,0,0000
Mastery of tracking and guiding multiple projects working with a variety of cross-functional resources,0,0000
Capability of working independently and under tight deadlines,0,0000
Excellent problem-solving and impediments removing skills,0,0000
