,jobrequirements,bias,againstgroup
2504,Lifting up to a maximum of 80 pounds,2,00010
2505,Bending 3.0 hours per day,0,00000
2506,U.S. Citizenship is Required.,0,00000
2507,See Special Conditions of Employment Section.,0,00000
2508,"Experience in providing guidance in procurement interpretation as it relates to type, authority, and limitations.",2,00011
2509,Experience negotiating settlements for changes and approving contract payments.,2,00011
2510,"Your resume, which is part of your USAJOBS profile;",0,00000
2511,Your responses to the eligibility questions;,0,00000
2512,Your responses to the online assessment questionnaire;,0,00000
2513,"Your supporting documentation, if required.",0,00000
2514,Ability to communicate orally.,0,00000
2515,Ability to communicate in writing.,2,00011
2516,Ability to interpret and apply procurement regulations.,2,00011
2517,Knowledge of procurement techniques and contract formulation/administrative procedures.,2,00011
2518,Ability to make decisions regarding contracts.,0,00000
2519,Ability to assign responsibility and delegate Authority.,2,00011
2520,Perform project take-offs from Architect/Construction Spec Drawings.,0,00000
2521,Prepare project submittals for specified contract projects.,0,00000
2522,Travel to customer's locations and inspect roofs and perform take offs,2,00011
2523,Communicate with customers and check roofs for problem areas.,2,00011
2524,Measures roofs and estimate the amount of roofing material and labor needed to re-roof.,2,00011
2525,Will work closely with the sales force to provide them with accurate information for the creation of proposals for customers.,0,00000
2526,Prepare estimates and quotations and detailed proposals through the use of a proprietary computer system,2,00011
2527,Perform regular site visits to on-going projects to support operations and enhance the customer communication and experience,2,00011
2528,Review projects and prepare regular job progress reports,2,00011
2529,Will need to travel out of town occasionally.,2,00010
2530,Market to new potential prospects in the area.,0,00000
2531,"Organizational, Analytical, Problem Solving and People Skills.",2,00011
2532,Understanding of new construction and specification driven bidding processes a plus.,2,00011
2533,Ability to read/interpret architectural drawings and perform project take offs.,2,00011
2534,Ability to compile and prepare project submittals.,2,00011
2535,Ability to track project change orders.,0,00000
2536,Able to complete project closeout documentation as required.,0,00000
2537,"Computer skills (proficient in MS Word, Excel and Bid Estimating Software)",2,00011
2538,"General Construction, Roofing and/or Sales Experience a Plus",2,00011
2539,A Valid driver's license in good standing,2,00010
2540,Able to climb up & down ladders to minimum heights of 25 feet,0,00000
2541,"Experience with: THERMOPLASTIC, BUR, METAL, SHINGLES, EPDM, SPF FOAM and COATINGS a plus but will train the right individual.",2,00011
2542,"Health Insurance (medical, dental, and vision)",2,00011
2543,Paid vacation/holidays,0,00000
2544,Coverage of Business Expenses,0,00000
2545,Maintain in-depth knowledge and understanding of Murrelektronik product offerings.,2,00011
2546,Provide support to sales representatives in all aspects relating to the sale and installation of Murrelektronik products.,2,00011
2547,Assist internal and external customers with cross referencing competitor products to the Murrelektronik product line.,2,00011
2548,Create and maintain US sourced Murrelektronik parts in SAP system.,2,00011
2549,Communicate with technical experts at our Headquarters and other locations for additional information and support where necessary.,2,00011
2550,Provide completed system drawings as part of application review process.,0,00000
2551,Perform additional duties as assigned.,0,00000
2552,Extensive background and experience working with industrial automation applications and systems.,2,00011
2553,Understanding of basic electrical theory and practical hands on experience and knowledge of electrical systems.,2,00011
2554,Practical experience in inside sales or similar experience requiring direct customer contact and customer relationship management.,2,00011
2555,Previous experience working in a fast-paced environment with emphasis on timelines and delivery.,2,00011
2556,Experience working with electrical products and automation components.,2,00011
2557,Extensive knowledge of PC and Windows based software to include Microsoft Office products and SAP or equivalent ERP software.,2,00011
2558,"Working knowledge of AutoCad, Visio, or SolidWorks is a plus.",0,00000
2559,"Ability to work cooperatively and effectively with others to set goals, resolve problems; ability to undertake self-directed tasks when necessary.",2,00011
2560,"Ability to anticipate, understand and respond to the needs of the Customer to meet or exceed expectations.",2,00011
2561,Excellent verbal and written communication skills.,2,00011
2562,Good organizational skills in order to manage a variety of different tasks both in the office and on the road.,2,00011
2563,relevant: 2 years (Preferred),0,00000
2564,Customer Service: 1 year (Preferred),0,00000
2565,Technical Support: 2 years (Preferred),0,00000
2566,Bachelor's (Preferred),2,01000
2567,United States (Required),0,00000
2568,Tuition reimbursement,0,00000
2569,People-oriented -- enjoys interacting with people and working on group projects,2,00011
2570,"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,00000
2571,Innovative -- prefers working in unconventional ways or on tasks that require creativity,0,00000
2572,Dependable -- more reliable than spontaneous,0,00000
2573,relevant: 2 years (Preferred),0,00000
2574,Marketing: 2 years (Preferred),0,00000
2575,Handling client questions and concerns (via phone and email & as well as in the Season Ticket Member Lounge).,2,00011
2576,Executing Season Ticket touch point program.,0,00000
2577,"Assisting in game day responsibilities (in seat visits, Service Central & Season Ticket Member Lounge).",2,00011
2578,General line support for sales and service calls & ticket trade requests.,2,00011
2579,"Assisting with mailings, invoices, and receipts.",2,00011
2580,Ticket deliveries when appropriate.,0,00000
2581,Introducing New Season Ticket Members to STM benefits including our Rookie STM Orientation event.,0,00000
2582,"Reach new sales goals via Season, Group, Partial & Flex Plan sales by maximizing add-ons and cross selling opportunities.",2,00011
2583,Assist with other tasks assigned by the Director of Special Projects & Team President.,2,00011
2584,Other duties as assigned.,0,00000
2585,"Excellent communication skills, both written and oral",2,00011
2586,Ability to handle multiple projects at the same time,0,00000
2587,Ability to coordinate and execute Season Ticket Member events,2,00011
2588,Effective time management skills,2,00011
