jobrequirements,bias,againstgroup
Experience in driving technical solutions to integrations between Salesforce and customer in-house applications.,0,0000
Experience to troubleshoot integrations issues with clients and internal team members,0,0000
Professional experience in a test-driven and formal QA development environment,0,0000
Ability to be flexible and handle multiple competing priorities and last-minute requests,0,0000
Casual dress at the office. Shorts and sandals are encouraged.,0,0000
Work/life integration.,0,0000
"100% covered monthly employee premium for Health, Dental, and Vision plan.",2,0001
"Company outings, lunches, and happy hours.",0,0000
An open-concept office environment,0,0000
Personal workspaces include LCD monitor and a Herman Miller chair.,2,0001
In-office recreation includes Ping-Pong and video games.,0,0000
Kitchen stocked with snacks and beverages.,0,0000
"100% coverage of expenses related to certification, testing, preparation, and exam fees.",0,0000
Free parking or transit to our unique office in the Historic Third Ward.,0,0000
Provide award-winning customer service.,0,0000
Identify prospective customers through self-sourcing with new and referral business.,0,0000
"Conduct thorough follow-up, close sales, and advise customers of next steps.",0,0000
Stay current on new products available for customers.,0,0000
Effective communication with internal and external partners involved in the loan process.,2,0011
Active NMLS license in your current state of employment; as required by SAFE Mortgage Licensing Act.,0,0000
Minimum 1 year of related professional experience.,0,0000
Proven successful track record of accomplishments in originating loans and meeting sales goals.,0,0000
Strong communication skills (verbal/written/listening/presentation).,2,0111
"Ability to multitask, problem solve, and efficiently manage time in a fast-paced environment.",2,0100
Knowledgeable with personal computers and applicable software,0,0000
Team player with the ability to thrive in a structured and competitive environment.,2,0100
High school diploma or general education degree (GED) preferred.,0,0000
At least two years of relevant work experience required.,0,0000
In-direct support of people and processes to drive operational excellence and expected sales targets.,0,0000
Must meet federal and state requirements for selling and processing firearms transactions.,0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only).,0,0000
Excellent customer service orientation; an effective problem solver and communicator with customers and team members.,0,0000
"Read, interpret and follow documents such as safety rules, operating and maintenance instructions, plan-o-grams and procedure manuals.",2,0011
Prepare routine reports and correspondence.,0,0000
"Apply common sense understanding to carry out instructions furnished in written, oral or diagram form",2,0011
"Working knowledge of inventory software, order processing systems, Microsoft Office products such as Word and Excel.",0,0000
Please see job description for more details.,0,0000
Must meet federal and state requirements for selling and processing firearms transactions.,0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only).,0,0000
Required to complete Firearms Sales Certification Training.,0,0000
Acceptable level of hearing and vision to perform job duties,2,0001
"Adhere to company work hours, policies, procedures and rules governing professional staff behavior",0,0000
"Constantly stand, walk, reach, handle, use repetitive motions (hand/wrist/fingers), feel and lift up to 20 pounds.",2,0010
"Frequently stoop, crouch, use fingers, grasp, push, pull, talk, hear and lift up to 21 to 40 pounds.",2,0011
"Occasionally required to sit, climb, balance and lift 41 to 60 pounds.",2,0010
"with customers, partners, and prospects to understand and propose solutions using Mailgun technologies.",0,0000
the technical sales process for numerous customers day to day.,0,0000
and execute strategic account strategies and uncover additional sales and business opportunities,0,0000
and support sales executives in the design of technical solutions for opportunities,0,0000
the sales and marketing teams on new product features and ensure the team is enabled to answer questions from prospects.,0,0000
trends in feedback from prospects and relay this information to the product management and engineering teams.,0,0000
"content, in collaboration with Marketing, that describes the Mailgun product in a way that is authentic and resonates with developers.",0,0000
