,jobrequirements,bias,againstgroup
3398,"Conducts community outreach (e.g., speaks with members of community, physicians in area).",0,00000
3399,Assists District Manager in planning and attending community events.,2,00011
3400,PTCB Certification within 12 months of hire (except in Puerto Rico) and licensed pharmacy technician as required by state.,2,00011
3401,"Willingness to work flexible schedule including extended days, evenings, and weekend hours.",2,00011
3402,"3 years of retail management experience, including supervising others, managing, and assigning work.",2,00011
3403,AutoCAD: 2 years (Required),0,00000
3404,Bachelor's (Required),2,01000
3405,"Rochester, NY (Required)",0,00000
3406,United States (Required),0,00000
3407,Contact potential customers to follow up on previously developed leads to determine interest in purchasing product .,0,00000
3408,Present product information and provide sales literature to potential customers.,2,00011
3409,Carry out product demonstrations.,0,00000
3410,"Obtain and organize customer feedback on product features, performance, application, ease of use, pricing",2,00011
3411,"Hold discussions with customers to fully understand their needs, concerns and address their issues with the appropriate response.",2,00011
3412,Work with company management and the engineering support team to address any customer questions.,2,00011
3413,Create value propositions to develop compelling sales presentation of the product that is customized to the specific customer.,2,00101
3414,"When appropriate, work with management to negotiate pricing for large volume sales opportunities.",0,00000
3415,Generate sales results.,0,00000
3416,Associate degree in a technical field or commensurate experience.,0,00000
3417,Minor or degree in arts and letters field.,2,00011
3418,Working knowledge of Databases.,0,00000
3419,Excellent communication and interpersonal skills.,2,00111
3420,"Familiarity with, SaaS business model, and electronics products.",2,00011
3421,Proven ability to develop a customer base leading to closing on sales.,0,00000
3422,Full time or initially part time work expanding to full time as the opportunities grow.,0,00000
3423,Base pay negotiable.,0,00000
3424,Estimate food and beverage costs. Work with cooks for efficient provisioning and purchasing of supplies.,2,00011
3425,Supervise portion control and quantities of preparation to minimize waste.,2,00011
3426,Perform frequent checks to ensure consistent high quality of preparation and service.,2,00011
3427,Order merchandise to replenish merchandise on hand.,0,00000
3428,"Direct, coordinate, and participate in the preparation of, and cooking, wrapping or packing types of food served or prepared by establishment.",2,00011
3429,"Work with other management personnel to plan marketing, advertising, and any special restaurant functions.",2,00011
3430,"Ensure compliance of employees with established security, sales, and record keeping procedures and practices.",2,00011
3431,Answer customer's complaints or inquiries.,0,00000
3432,May lock and secure restaurant.,2,00011
3433,Plan and prepare work schedules and assign employees to specific duties.,2,00011
3434,May contact prospective wholesale customers to promote the sale of prepared foods (catering).,0,00000
3435,"Direct hiring, training, and scheduling of restaurant personnel.",2,00011
3436,Investigate and resolve complaints concerning food quality and service.,2,00011
3437,"Enforce sanitary practices for food handling, general cleanliness, and maintenance of kitchen and dining areas.",2,00011
3438,May establish delivery routes and schedules for supplying wholesale/catering customers.,2,00011
3439,Comply with all health and safety regulations.,2,00011
3440,"Review financial transactions and monitors budget to ensure efficient operation, and to ensure expenditures stay within budget limitations.",2,00011
3441,"Interview, hire and train personnel. Works to improve performance.",2,00011
3442,Complies with State laws for serving Alcoholic Beverages,0,00000
3443,Assist and support box office staff in any of their job functions as needed,2,00011
3444,Maintain positive and creative team environment within the department,2,00011
3445,Facilitate open communication with the supervisors and staff,2,00011
3446,Facilitate proper inter-departmental communications and organization,2,00011
3447,"Conduct staff evaluations (training, 90-day, annual). Set development and performance goals and monitor progress",2,00011
3448,complete and satisfactory on-going staff training,2,00011
3449,Responsible for financial settlement and accountable for all revenue collected from ticket sales and ancillary income,2,00011
3450,"Conduct band settlement on shows with split point deals, or when deemed necessary by talent department",0,00000
3451,Complete and distribute accurate daily ticket counts,2,00011
3452,Responsible for scheduling and labor cost control,2,00011
3453,Balance and reconcile all seller cash drawers,2,00011
3454,Track all service charge and ancillary income,2,00011
3455,Organize department and financial information for presentation at weekly management meetings with Corporate Director of Ticketing,2,00111
3456,"Create, modify and maintain inventory for all ticketed events in a computerized ticketing environment",2,00011
3457,"Modify, maintain and update all customer database files",2,00011
3458,Maintain ticketing computer systems,0,00000
3459,Primary representative from Live Nation Clubs & Theaters in all venue interactions with Ticketmaster,0,00000
3460,Coordinate lunch and dinner restaurant reservations with operations as needed,2,00011
3461,Develop and maintain superior customer service both in-person and over the phones,2,00011
3462,"Develop and maintain call center phone system, and keep current all phone menus and calendars of events",2,00011
3463,Support phones system for the administrative offices,2,00001
