,jobrequirements,bias,againstgroup
4252,Automotive Repair: 3 years (Required),0,00000
4253,Driver's License (Required),0,00000
4254,United States (Required),0,00000
4255,Professional development assistance,0,00000
4256,Cars and light trucks,2,00011
4257,Detail-oriented -- quality and precision-focused,2,00011
4258,Aggressive -- competitive and growth-oriented,2,00111
4259,Outcome-oriented -- results-focused with strong performance culture,0,00000
4260,"Stable -- traditional, stable, strong processes",0,00000
4261,People-oriented -- supportive and fairness-focused,2,00011
4262,Team-oriented -- cooperative and collaborative,2,00011
4263,A job for which military experienced candidates are encouraged to apply,0,00000
4264,Open to applicants who do not have a high school diploma/GED,0,00000
4265,"A job for which all ages, including older job seekers, are encouraged to apply",0,00000
4266,Open to applicants who do not have a college diploma,0,00000
4267,Tire replacement and balancing,2,00011
4268,Basic computer and internet literacy,2,00011
4269,"Operate a variety of hand, power, and shop tools",2,00011
4270,Read manufacturer's drawings and manuals,2,00011
4271,"Keep shop equipment operating (maintain, troubleshoot, repair, etc.)",0,00000
4272,Drive manual transmission vehicles,0,00000
4273,Use computer diagnostic equipment,0,00000
4274,Currently holds a DoD SECRET or higher Clearance,0,00000
4275,Existing DoD Top SECRET Clearance,0,00000
4276,"Working experience with operating systems; Solaris, HPUX, Linux, or Windows",0,00000
4277,Design and implement a process to identify and mitigate specific risks within the security environment.,2,00011
4278,"Understands and leverages IDS business knowledge to achieve results (financial, manpower, etc).",2,00011
4279,"Experience supporting various system configurations (Stand Alone, Local Area Networks, Wide Area Networks, Government, and Contractor connections)",2,00011
4280,"Experience with Interconnected Security Agreements (ISA), Network Security Plans (NSP), Memorandum of Agreement/Understanding (MOA/U)",0,00000
4281,Preparation of Assessment and Authorization documents and procedures,2,00011
4282,Ability to deliver Information Assurance (IA) related briefings and training material,2,00011
4283,"Self-motivated and possess good written, verbal, listening and presentation skills, particularly in documenting evaluation results",2,00111
4284,Previous experience working in a classified information systems environment,0,00000
4285,Desire and ability to work as a team member,2,00011
4286,Knowledge of Six Sigma and statistical techniques,2,00011
4287,"Customer focused, adaptable and willing to work varying assignments",2,00011
4288,Familiarity with Test Equipment and Sanitization Procedures,2,00011
4289,"Organizational skills to include: attention to detail, time management and ability to multitask",2,01011
4290,Must be flexible and work with general supervision,2,00011
4291,"Experience with audit reviews such as: physical security, network and application, password administration, file access privileges, etc.",2,00011
4292,"CISSP, CISM, Security+ or similar 8570 certification",0,00000
4293,Follow @Raytheon on Twitter,0,00000
4294,Follow Raytheon on YouTube,0,00000
4295,Follow Raytheon on LinkedIn,0,00000
4296,Follow Raytheon Company on Instagram,0,00000
4297,Prepare and implement individual advertiser account strategy including revenue goals.,2,00011
4298,"Regularly meet with local sales team, including group and individual meetings, to ensure their professional development and success with stated goals.",2,00011
4299,"In partnership with the Local Sales Manager, lead weekly sales meeting; prepare and lead quarterly/annual sales planning meeting.",2,00011
4300,Consistently evaluate seller performance and provide feedback.,2,00011
4301,Respond to RFP requests; meet client deadlines.,0,00000
4302,Meet extensively with clients to develop/strengthen business relationships; drive client retention.,0,00000
4303,Develop/strengthen business relationships with key station vendors.,0,00000
4304,Support local sellers in sales presentations to multiple points of contact with client/agency personnel.,2,00101
4305,Develop and generate non-traditional revenue and new sales initiatives.,2,00011
4306,Manage various expense budgets related to digital initiatives.,0,00000
4307,Work in partnership with the Local Sales Manager and National Sales Manager to achieve stated and strategic goals.,2,00011
4308,Provide training to Local and National sellers.,2,00011
4309,Ensure that all necessary sales presentations are comprehensive and available in advance of the selling window.,2,00111
4310,Maintain current and accurate revenue forecasts by account.,2,00011
4311,Review and approve new insertion orders.,2,00011
4312,Prepare and present various reports.,2,00011
4313,Follow and meet all HTV Digital Sales Managers standard operating procedures as outlined.,2,00011
4314,Maintain current knowledge of HTV advertising regulations.,0,00000
4315,Communicate regularly with the General Sales Manager on all aspects of digital business.,0,00000
4316,Be agile in responding to dynamic business conditions and station business needs.,2,00011
4317,Have a complete understanding of current digital marketing strategies including synergist values with other media.,0,00000
4318,Understanding of pricing and inventory management principles.,2,00011
4319,"Ability to dissect an advertising RFP; identify key revenue opportunities, and prepare comprehensive and winning response.",2,00011
4320,"Ability to prospect, meet with, and close business with new station clients.",2,00011
4321,Possess the skills to manage and supervise others.,2,00011
