,jobrequirements,bias,againstgroup
7193,"Prepares and delivers training material to Designers, Design Engineers, Application Engineers, Sales and Customers as needed",2,00011
7194,Knowledge of solenoid actuators a plus,0,00000
7195,MathCAD or Equivalent Engineering Software Tool,0,00000
7196,3D Modeling (Solidworks) a plus,0,00000
7197,LabView software experience a plus but not necessary,0,00000
7198,ASME Y14.5 - Familiar,0,00000
7199,Stress Analysis - Linear (FEA and/or analytical),2,00011
7200,Seal Design - Working,0,00000
7201,Fluid Mechanics - Flow Calculations,0,00000
7202,"Structural Mechanics - Fastening Methods, Torque Design",0,00000
7203,"Machine Elements in Mechanical Design - Strength of Materials, Processing, Finish, et cetera",0,00000
7204,"Technical Writing - Assembly and Test Procedures, Test Reports",2,00011
7205,"Compatibility - Lubricants, Service Media, Materials",0,00000
7206,Contamination Control - Familiarity,0,00000
7207,Valve Design Experience a Plus,0,00000
7208,Qualification Testing - Familiarity,0,00000
7209,Knowledge of related standards and codes,2,00011
7210,"Results oriented, with sound judgment.",0,00000
7211,Excellent demonstrated verbal and written communication skills.,2,00011
7212,"Excellent demonstrated analytical, critical thinking, and strategic skills.",2,00011
7213,Interpersonal skills.,2,00100
7214,Ability to manage changes during design phase.,0,00000
7215,Resourceful and well organized.,2,00011
7216,Minimum 3-5 years experience in full cycle b2b software sales,0,00000
7217,Experience with managing a pipeline with varying degrees of deal complexity and sales cycles,2,00011
7218,"Strong cold-calling skills, ability to self-source leads, overcome tough objections and create new opportunities",2,00011
7219,Experience working in a metrics-driven sales organization,0,00000
7220,A proven track record of quota attainment,0,00000
7221,"Ability to multitask, prioritize and manage time effectively",2,00011
7222,Experience with sales and marketing automation tools (Hubspot experience preferred),2,00011
7223,"Ability to listen to clients, understand their needs and determine how we can help them achieve their goals",2,00011
7224,Positioning the value of solutions in connection to specific client needs and pain points,2,00011
7225,Willing to travel on occasion to global mountain destinations,2,00010
7226,Startup environment preferred,0,00000
7227,Report to the VP of Sales and work directly with CEO & Product team,2,00011
7228,Lead web-based product demonstrations,0,00000
7229,Meet/ exceed weekly activity goals and annual quota,2,00011
7230,Manage your own book of business and guide potential clients through the entire sales process from cold call to close (less than 60 days on average),2,00011
7231,"Build relationships and develop key strategic partnerships, integrations and alliances with other organizations",2,00011
7232,Assist in launching the Only Sky product in new countries,2,00011
7233,Think independently and establish your own growth initiatives on behalf of the company,2,00011
7234,Make recommendations to improve sales process and systems,2,00011
7235,relevant: 5 years (Preferred),0,00000
7236,Set First Service Appointments for customers who bought a vehicle,0,00000
7237,Call customers who missed their service appointment to reschedule,2,00011
7238,Call customers who declined service work at last visit,2,00011
7239,Send email blasts with service specials and coupons to our customer database,2,00011
7240,Take service calls and schedule service appointments,2,00011
7241,Call customer when special order parts come in to schedule service appointment,2,00011
7242,"Post service specials, promotions and coupons on Baystate Facebook page",2,00011
7243,Schedule recall appointments,0,00000
7244,Use company software to determine when a customer is out of warranty,0,00000
7245,Available to work flexible hours & weekends,0,00000
7246,Excellent communication skills with your customers,2,00011
7247,"Professional, well-groomed personal appearance",0,00000
7248,Experience preferred but not required,0,00000
7249,Willing to submit to a pre-employment drug screen,0,00000
7250,relevant: 1 year (Preferred),0,00000
7251,Opportunity for Advancement,0,00000
7252,High school graduation or any equivalent combination of education and experience,2,00011
7253,"Three years' experience in general office, bookkeeping or personnel operations",0,00000
7254,Working knowledge of spreadsheet and word processing programs,2,00011
7255,Excellent interpersonal and communication skills,2,00111
7256,"Basic planning, organizational and time-management skills",2,00011
7257,Ability to multi-task and cooperatively with others,2,00011
7258,"One year of experience with the preferred education, including task management experience",0,00000
7259,"Customer service experience, such as retail and sales as well as accounting responsibilities such as cash handling with deposits",2,00011
7260,Purchases office supplies and reconciles box office expenses with Pro Card. Accounts for all online ticket sales. Maintains fund development records.,2,00011
7261,Keeps a log of daily handling for budget reports. Performs daily audit of drawers and vault. Assists external auditors. Maintains change.,2,00011
7262,Assists with customer service during large ticketed events which will occur during nights and weekend s.,2,00011
7263,Provides backup supervision and training to student workers. Assists students in balancing drawers and deposits.,2,00011
7264,"Operates Microsoft Word, Excel, Outlook and ticketing software. Performs other duties as assigned.",2,00011
7265,Develop and enforce change management associated with full scale implementation of Emerging Technologies.,2,00011
7266,Prepare periodic and as needed status reports on the projects and initiatives being executed.,2,00011
7267,Responsible for monthly handling day to day issues regarding the budget and finances for the department.,2,00011
7268,Participate in industry leading activities including writing articles and participating in working groups or task forces.,2,00011
7269,"Expert analytical skills for project evaluation including analysis of complex projects with economic, financial, risk and decision analysis.",2,00011
7270,Ability to effectively present business cases to business unit leadership.,0,00000
7271,Demonstrated ability in leading cross functional or cross-organizational project teams,0,00000
7272,"Ability to build consensus, establish trust, communicate effectively and foster culture change.",2,00011
7273,"Demonstrated advanced skills in problem solving, negotiation, conflict management and business acumen to foster relationships with partners.",2,00011
