jobrequirements,bias,againstgroup
Research customer equipment in proprietary systems to confirm accuracy of parts and lead time,0,0000
Create and formalize repair quotes to end customers and internal Sales teams,2,0001
Review of shop quotes before pricing and finalization,2,0001
"Interact and communicate repair information to shop, end customers, and sales personnel",0,0000
Manage job costs: Assures selling price and costs are in line to maintain acceptable margins,0,0000
Act as primary backup for Order Coordinator as needed,0,0000
"Maintain applicable inventory reports, records, and proprietary software.",0,0000
Coordinate and assist in the completion and documentation of all ACT warranty claims,0,0000
"Positive participation in meetings, ALPS and improvement initiatives",0,0000
Perform other duties as directed by Management,0,0000
Travel potential up to 20%,2,0010
High School Diploma or GED equivalent,0,0000
"Five years hands-on experience with repairing/reconditioning in a manufacturing, job shop or customer service environment desirable",0,0000
Ability to read and work from blueprints,2,0011
Ability to prioritize work and meet deadlines,0,0000
Strong communication and respectful interpersonal skills both written and verbal,2,0111
Demonstrate ability to perform effectively within a team environment,0,0000
Some understanding of machining and welding techniques,0,0000
Ability to work within stressful situations,2,0100
Fundamental knowledge of standard word processing software and spreadsheets,0,0000
May have occasion to move parts up to 50 lbs,0,0000
Some travel within the USA to visit customers or other Service Centers; meetings; training.,2,0010
Occasional requirements to travel outside of the USA to visit customers; training; meetings.,2,0010
Monitor customer inventory levels to always ensure customer has the product while understanding the dynamics of consignment inventory.,2,0001
"Ensure that all orders are dispatched out to drivers, both internally and through common carriers.",0,0000
Communicate with customer on receiving orders and update timelines for delivery.,0,0000
Communicate delivery and customer instructions to driver.,0,0000
Process (dispatch) sales order through Firestream software system.,0,0000
Understand Department of Transportation regulations and hours of service.,0,0000
Other duties as assigned by management.,0,0000
Must be able to read/write the English language.,2,0011
Must be able to communicate clearly and professionally with third party carriers and internal personnel.,0,0000
"Ability to focus on and accurately complete tasks in an energetic, fast paced, and continuously changing work environment.",0,0000
Attention to detail and the ability to follow established procedures is a must.,2,1000
Advise technical clients on cloud-enabled enterprise transformation agendas,0,0000
Assist in the creation of the value case for the client business challenges that would most benefit from migration to Azure Cloud,0,0000
Minimum of 1 year of cloud migration experience with Cloud Technologies,0,0000
"Minimum of 1 year of technical architecture design, evaluation, and investigation.",0,0000
Minimum of 3 years of client-facing consulting experience,0,0000
"Ability to build, manage and foster a team-oriented environment",0,0000
Proven ability to work creatively and analytically in a problem-solving environment,0,0000
Desire to work in an information systems environment,0,0000
Excellent communication (written and oral) and interpersonal skills,2,0111
Excellent leadership and management skills,0,0000
Manage daily production of personnel and ensure timeliness of deliveries and loan purchases by investor,0,0000
"Identify, research, and solve issues within the production environment. Serve as escalation contact for the department",0,0000
Work closely with other departments to ensure production goals are met,0,0000
"Train, develop, and mentor new and existing employees in Post-Closing department",0,0000
Constantly monitor processes to identify gaps and implement better efficiencies,2,0001
Keep personnel updated on changes in policy and procedures,0,0000
"Compile reports for Senior Management staff for review, and implement any necessary changes",0,0000
"Strives to provide +1 Service to ensure success, to both internal teams and external clients",0,0000
"Has the upmost integrity, period.",0,0000
Is naturally curious - you enjoy seeking out and applying new things in your job,0,0000
"Knows how to make smart, informed decisions",0,0000
Has passion for your job and positive energy that is infectious!,0,0000
"Cares about your work and performance, and you want to provide impact across the organization",0,0000
"At times, can be innovative and not afraid to bring big thinking and ideas to the table",0,0000
Is able to deliver influential communication to others,2,0011
"You take your work seriously, but not yourself. You like to have fun at work!",0,0000
"Group health coverage (medical, dental, & vision)",2,0001
Employee Assistance Programs,0,0000
Pre-tax health spending account (HSA),0,0000
401(k) plan (with company match),0,0000
Company provided life insurance,0,0000
8 hours of Volunteer Time Off,0,0000
"Employee discounts (fitness, phone)",2,0001
Ability to perform as part of a team.,0,0000
Appropriate and professional demeanor and appearance.,0,0000
Ability to manage multiple tasks while maintaining project commitments.,0,0000
