,jobrequirements,bias,againstgroup
5838,Continually drive customer CSAT scores for managed accounts,0,00000
5839,Minimum of 8 years experience of inside and/ or field sales experience,2,00011
5840,Demonstrated ability to deliver results to complex Global 2000 customers,0,00000
5841,Demonstrated ability to lead a client success,0,00000
5842,Demonstrated ability to drive change and continuous improvement,2,00011
5843,Demonstrated ability to challenge the way customers think about their business,0,00000
5844,Ability to collaborate and work with a highly diverse set of internal and external partners,2,00011
5845,Analytical and critical thinking ability,2,00011
5846,Strong communication and organization skills,2,00011
5847,The ability to solve complex customer problems,0,00000
5848,Solid operational foundation,0,00000
5849,"Undergraduate degree, Masters a plus",0,00000
5850,"The ability to balance attention to detail with swift execution - we need to do things quickly, and we need to do them well",2,01011
5851,Provides material lists for quotations and shipments to the site.,2,00011
5852,Design solutions for infrastructure projects.,0,00000
5853,Provides analysis and design/price calculations as required (based upon level of experience and education).,2,00011
5854,Ensures that the work is designed with available inventory and in conformance with contractual guidelines.,2,00011
5855,"Participates in job site visits, identifies any improper implementation and can take action insuring corrective measures are immediately implemented.",2,00011
5856,"Other duties/projects as assigned, such as participating in company committees/teams.",0,00000
5857,HS Graduate or equivalent technical school education.,0,00000
5858,3-5 years of heavy civil / infrastructure experience preferred,0,00000
5859,Experience in concrete forming and shoring applications and design a plus.,2,00011
5860,"Excellent communication skills including an excellent command of English (speaking, reading, writing).",2,00011
5861,"Experienced in AutoCAD, project management software and computer applications including Word, Excel and PowerPoint.",2,00011
5862,"Willing and able to learn new products, concepts and techniques.",2,00011
5863,"Organized team player able to work in a deadline driven, fast-paced environment.",0,00000
5864,"Competitive Base + Commission structure, with additional spiffs and bonuses based on performance.",2,00011
5865,"$55,000 to $65,000 OTE Year 1",0,00000
5866,"3 base salary increases throughout your first year, based on performance.",0,00000
5867,Commission accelerators your first 3 months,0,00000
5868,Clearly defined benchmarks for career progression.,0,00000
5869,Free food - catered breakfast every Monday and lunch every Friday.,2,00011
5870,Cold Stone ice-cream every other Wednesday.,0,00000
5871,Generous paid time off: 15 days of PTO and 7 paid holidays.,2,00011
5872,"Full medical, dental, and vision benefits.",2,00011
5873,401K matched-program.,0,00000
5874,Extensive new-hire training and ongoing learning opportunities.,2,00011
5875,Scheduling M-F (no nights/no weekends),0,00000
5876,Relevant: 1 year (Preferred),0,00000
5877,Proficient at structuring deals for maximum profitability and collectability,2,00011
5878,Fully proficient with title laws and registration process,2,00011
5879,Maintains proficiency and certifications as required for the position,2,00011
5880,"Ensures all deals are fully compliant with local, state and federal guidelines",2,00011
5881,"Prepares paperwork, contracts and delivers deals",2,00011
5882,Accurately audits team deals Post-Sale,0,00000
5883,Ensures the expeditious funding of all contracts,0,00000
5884,College degree preferred or equivalent experience,0,00000
5885,Reynolds & Reynolds experience is a plus.,0,00000
5886,One year of automotive finance experience required,0,00000
5887,Three years automotive or Finance Sales experience,0,00000
5888,Knowledge of dealership finance and insurance procedures,2,00011
5889,Professional personal appearance & excellent communication skills.,2,00011
5890,Basic MS Office knowledge; computer software and internet proficiency,2,00011
5891,"Excellent verbal/written communication, strong negotiation and presentation skills",2,00111
5892,Professional Appearance,0,00000
5893,Must possess the ability to ask for the sale and follow through,2,00011
5894,Valid driver's license,0,00000
5895,"Ensure all customers are assisted in a friendly, prompt, professional and ethical manner",2,00011
5896,Provide proactive and timely communication to service customers alerting them to the status of their repair.,2,00011
5897,"Conduct troubleshooting, diagnostics, and repairs in a manner that reflects our world-class experience and customer service",2,00011
5898,Execute the store routine with enthusiasm.,0,00000
5899,"Follow Service opening and closing procedures to uphold store appearance, cleanliness, and organizational standards",2,00011
5900,Maintain a clean and organized workspace environment,2,00011
5901,Attend all required meetings,0,00000
5902,Assure the quality experience as per our Mission Statement of our customers,0,00000
5903,Understand and uphold all policies and procedures,2,00011
5904,Protect the company against fraudulent and harmful activities,2,00011
5905,Other duties as assigned,0,00000
5906,Responsible for adhering consistently with all employment policies as stated in the employee handbook provided or as provided by his or her supervisor,0,00000
5907,Technical & Professional Knowledge/Skills -,0,00000
5908,High school diploma or GED required; 1 or more years of accredited college study preferred,0,00000
5909,At least one year of successful organizational experience required,0,00000
5910,Working ability to work under demanding time constraints and production goals,2,00011
5911,"Possess working analytical, problem solving and decision making skills",2,00011
5912,Proficient customer service skills,0,00000
5913,"Ability to lift and/or move boxes, totes, and other objects weighing up to 50 lbs., horizontally, and from ground level to a minimum height of 4 feet.",2,00011
5914,Working ability and willingness to learn new products and services in a timely manner,2,00011
