jobrequirements,bias,againstgroup
"Support to the process of making Sponsorship as an Asset for children, families and community",0,0000
led care and protection,0,0000
Contribute to communication skills development among children using different relevant tools,2,0011
Contribute to the need based contextualization and implementation of Child Sponsorship programming tools (e,0,0000
"Pursue, facilitate and track intentional RC involvement in Program activities with provision of relevant verification materials",0,0000
Together with the relevant ADP/ Sponsorship staff plan and implement the (re)sensitization of target   communities for/ to Sponsorship,0,0000
Ensure the regular awareness raising and reflection among target community members and especially with RC and their families,0,0000
Act as a field level child protection point person,0,0000
Perform other relevant tasks assigned by ADP Team Leader,0,0000
Attend and participate in regular staff and devotional meetings,0,0000
"education, prior experience, or on-the-job training: - Higher education",0,0000
Competency in data collection and analysis combined with reporting skills,0,0000
"Experience in utilizing spread-sheets, database programs and word processing systems",0,0000
Ability to apply critical thinking and reflection in a daily work,0,0000
Ability to set priorities and follow through to completion of complex tasks,0,0000
Ability to build and maintain relationships with community stakeholders,0,0000
Ability to build collaborations for child well-being,0,0000
Basic project management skills,0,0000
Facilitation and coordination skills for child sponsorship activities and processes,0,0000
Good English language knowledge,0,0000
Good writing communication skills in English language,2,0011
Good interpersonal communication skills,2,0111
"Experience of working in the field of public relations, community mobilization, child protection, education",0,0000
"Experience of working in the field of public relations, community mobilization, child protection, education is preferred",0,0000
Ability to assist to the increase of staff effectiveness,0,0000
Ability to travel 10 percent of time in ADP communities,2,0010
Ensure that the translation of the communication between a child and a sponsor (e,2,0011
Participate in the process of maintaining up-to-date individual files for each child registered in the program,0,0000
Perform other relevant tasks assigned by supervisor,0,0000
Attend and participate in regular staff and devotional meetings,0,0000
Be aware and prepared to implement Program Office Humanitarian and Emergency Affairs (HEA) plan,0,0000
"education, prior experience, or on-the-job training: - Higher education",0,0000
Strong communication skills (oral and written) in Armenian and English languages,2,0011
Excellent translation skills from Armenian into English language and vice versa,0,0000
"Self-starter with the ability to set own agenda and priorities, and follow through to the completion of complex tasks",0,0000
Detail-oriented personality,0,0000
Good interpersonal skills,2,0100
"Computer literacy (MS Office: Word, Excel",0,0000
Translation experience is preferred,0,0000
Willingness to be located in Tchambarak during the work week (from Monday through Friday),0,0000
Willingness to be flexible with hours when necessary and ability to travel locally to ADP communities up to 50 percent of time,2,0010
"Participate in organization of events (presentations, discussions, trainings, etc",2,0101
"Assist in preparing for outreach activities, including conferences, press conferences, round tables, receptions, etc",0,0000
"Participate in development of project related documents (RFPs, ToRs, contracts, reports)",0,0000
"Arrange translation, interpretation, editing and proofreading",0,0000
