jobrequirements,bias,againstgroup
Ensure occupancy targets are achieved through leasing and resident retention,0,0000
Create value for clients through meeting NOI and revenue goals.,0,0000
Partner with facilities and engineering teams to ensure physical assets are operating at peak performance levels.,2,0010
Oversee and contribute to annual budget process.,0,0000
Maintain a general knowledge of any transaction in markets under management.,0,0000
Proactively build and maintain strong relationships with clients and vendors,0,0000
Ensure operational execution yields consistently strong resident satisfaction survey results,0,0000
Ensure each property provides/builds value for the client,0,0000
"Effectively leverages talent within portfolio, promoting from within while supplementing with external talent that exemplifies the Bozzuto brand.",0,0000
Leverages a succession plan to develop talent and anticipates needs,0,0000
Actively participates in the hiring process,0,0000
Empowers managers to work collaboratively to accomplish business goals and establish best practices,0,0000
Manages performance issues in a timely and effective manner,0,0000
Fosters a diverse and inclusive workplace,0,0000
Work closely with property teams in the implementation and execution of Bozzuto programs that yield brand alignment,0,0000
Contribute to creation of and ensure execution of marketing plans for communities within assigned portfolio,0,0000
Possess thorough knowledge of competitive properties and market knowledge of all assets in portfolio,2,0100
Assist in pitching business to prospective new clients,0,0000
BA/BS degree required.,0,0000
3 - 5 years of experience in multi-family property management required,0,0000
5 - 7 years of people management experience,0,0000
Institutional investor and/or 3rd party management experience required,0,0000
"Proficiency with property management software platforms, preferably Yardi",0,0000
"Strong, positive, motivational leadership style in managing multiple teams to success.",0,0000
Strong communication and presentation skills,2,0111
Proven track record of ability to build consensus among diverse stakeholders,0,0000
Strong financial aptitude and analytical skills,0,0000
Solid organizational and interpersonal skills and leadership abilities,2,0100
Excellent writing and presentational skills,2,0011
ACAD/3D modeling software,0,0000
Finite Element Analysis (FEA) and Computational Fluid Dynamics (CFD) is a plus,0,0000
Engage with customers reactively to drive product adoption and ensure they are leveraging the solution to achieve full business value,0,0000
Identify renewal risks and collaborate with internal teams to remediate and ensure a successful renewal,0,0000
Experience in a SaaS environment,0,0000
Experience in a customer facing role in B2B,0,0000
Knowledge of Salesforce/Gainsight,0,0000
"Identify, understand, and present solutions to meet business needs.",0,0000
Assist with technical/business evaluation and decision making processes for solutions.,0,0000
Develop and support approved solutions in accordance with Information Systems Standards.,0,0000
"Demonstrate a working knowledge of Sales, Marketing, Manufacturing, Distribution and Finance functions.",0,0000
"Perform analysis on root cause, provide solutions and communicate to appropriate stakeholders.",0,0000
Document approved solution in accordance with Information Systems Standard Operating Procedures.,0,0000
Coordinate approval of solution documentation with appropriate stakeholders.,0,0000
Perform and document tests on developed solution.,0,0000
Identify and learn appropriate software applications used and supported by the organization.,0,0000
Provide after hours on-call support as assigned to address emergency and urgent issues.,0,0000
"Proficient in SAP technologies - ABAP, OO ABAP, ABAP WebDynpro, Adobe Forms, Smartforms, Scripts, BADI's, RFC, BAPI's, Web Services and ALV Reports.",0,0000
"Require Bachelor's or foreign equivalent degree in Computer Science, or Computer Information Systems",0,0000
Send resume to hr@exesg.us,0,0000
Provides clerical support for the Tax Department,0,0000
Prepares and files all sales tax returns,0,0000
"Ensures compliance with sales tax requirements for all properties (licenses, applications, tax rates)",0,0000
Processes tax forms and notices,0,0000
"Works closely with Accounts Payable department to ensure tax payments are made, including check requests and online payments",0,0000
