jobrequirements,bias,againstgroup
At least 2 years of work experience in a relevant field,0,0000
"Knowledge of LAN, WAN, WiFi",0,0000
"In-depth knowledge of Cicso, ASA, PIX",0,0000
Knowledge of network security principles,0,0000
Knowledge of IT systems architecture,0,0000
Knowledge of IT service management,0,0000
Project management skills,0,0000
Ability to communicate with internal and external clients,0,0000
Analytical thinking,0,0000
Ability to set priorities,0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Search and attract new corporate clients,0,0000
Realize client hunting activities and approach,0,0000
Study and analyze clients' needs in regard with telecommunication services,0,0000
Implement activities to raise the loyalty of corporate clients through providing quality services and offering more favorable tariffs and services,0,0000
Ensure long term cooperation with clients,0,0000
"Organize and conduct presentations on the company's services, contracts signing, sales paperwork processing",2,0101
Ensure that all KPIs are achieved,0,0000
"University degree, preferably in Economics or Marketing",0,0000
"At least 1 year of work experience in a relevant field, preferably in sales or service delivery",0,0000
Basic knowledge of sales techniques,0,0000
Knowledge in the field of telecommunications is a plus,0,0000
Experience in working with external clients,0,0000
Negotiation and analytical skills,0,0000
Reporting and business writing skills,2,0011
Ability to work with people in conflict situations,0,0000
Excellent communication and organizational skills,2,0011
Ability and willingness to work in a team,0,0000
Ability to work under stress and independently,0,0000
Initiative and decision-making skills,0,0000
Readiness for changes,0,0000
Ability to make decisions independently,0,0000
Sense of responsibility,0,0000
"Advanced computer skills: experience in working with MS Office, PowerPoint",0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Responsible for all sales activities,0,0000
Research the market,0,0000
Responsible for the organization of all sales processes,0,0000
Perform other duties as assigned,0,0000
University degree in Economics or other related fields,0,0000
Work experience in sales,0,0000
Experience and knowledge of the market,0,0000
Excellent knowledge of Armenian language,0,0000
"Good knowledge of MS Office, Internet",0,0000
Good knowledge of Armenian Software is a plus,0,0000
Meet with economic stakeholders in the local economy,0,0000
"Identify products, quality and quantity of the outputs from local producers",0,0000
"Identify key market players, value chains directions/ inputs, outputs and entry points",0,0000
Identify market opportunities and constraints,0,0000
Work with the Working Group to prioritize products from the list of 30,0,0000
Document and report market assessment findings,0,0000
Work with producers to form functional producer groups in the ADP,0,0000
Responsible for ongoing training of producers in selected technical areas,0,0000
"Based on the market assessment, develop a series of innovative hypotheticals that would improve producers access to markets and/ or income",0,0000
Conduct participatory value chain analysis with producer research teams to test viability of proposed hypothetical scenarios,0,0000
"Document and report potential viable hypothesis, with supporting evidence",0,0000
Communicate findings and ideas to producers and stakeholders in the region,0,0000
Facilitate producers in developing and implementing intervention plans following the participatory value chain analysis,0,0000
Facilitate Value Chain Stakeholder Network with local economic stakeholders to plan and implement chain-wide interventions,0,0000
"Work with PGs to facilitate the direct contact, placement and supply of orders between buyers and producers",0,0000
Provide mentoring and coaching to producers and producer groups to build local capacity for understanding and connecting with markets,0,0000
Travel to potential markets and identify actual potential for definite orders,2,0010
"Understand buyers' quantity, quality, packaging, logistical and timing requirements",0,0000
Gain tentative agreements to supply,0,0000
Research potential challenges to meeting buyers requirements and identify practical solutions,0,0000
Communicate useful contacts and opportunities to the ADP staff and relevant producer groups,0,0000
"Communicate market opportunities and supporting information to WV Staff, village workers, other NGOs and stakeholders",0,0000
