,jobrequirements,bias,againstgroup
7853,Maintain Merchandising standards while rotating products in designated accounts.,0,00000
7854,Point of contact for merchandisers while in the trade in the absence of a Merchandising Supervisor,0,00000
7855,Relational database experience using Microsoft SQL Server or Oracle and T-SQL development.,2,00011
7856,"Data analysis, data automation, data design, and database implementation.",2,00011
7857,"Effective communication, troubleshooting and problem-solving skills.",2,00011
7858,Ability to read and understand programming code and ability to plan and organize technical projects.,2,00011
7859,Experience with achieving deadlines for project milestones.,0,00000
7860,Experience effectively executing data integrity/validation checks.,0,00000
7861,combined education and: 2 years (Preferred),2,00011
7862,Product Design: 2 years (Preferred),0,00000
7863,United States (Preferred),0,00000
7864,"Minimum of Bachelor's Degree in Hotel Administration, Business, or Marketing",2,01000
7865,Minimum of 5 years in progressive hotel sales with leadership responsibilities,0,00000
7866,Independent boutique or resort hotel experience a plus,0,00000
7867,Strong analytical skills relative to impact on hotel revenues,0,00000
7868,Ability to communicate effectively verbally and in writing,2,00011
7869,Strong interpersonal skills,2,00100
7870,Strong understanding of revenue management principles,0,00000
7871,Ability to use reservation and revenue management systems to develop pricing and sales recommendations,2,00011
7872,"Proficient in Microsoft Office Products, focus on Excel, Word and Outlook Ability to travel as needed",2,00011
7873,"Must have flexible work hours that may include evenings, weekends, and holidays",2,00011
7874,Schulte Hospitality Group is an equal opportunity employer (E.O.E.),0,00000
7875,A dedicated training program that builds your knowledge of the nonprofit market,0,00000
7876,"A culture that offers snacks, a laid back dress code, and the ability to work in a meritocracy",2,00011
7877,A base salary plus commission/bonus potential and plenty of room for growth,2,00011
7878,"Achieve monthly, quarterly and annual goals and metrics as outlined by sales management",2,00011
7879,"Maintain a strong pipeline of qualified, prospective clients",0,00000
7880,Update client data and communications within Salesforce CRM,2,00011
7881,Conduct software product demonstrations virtually using screen share technology,0,00000
7882,Continuously educate yourself on the latest digital fundraising and advocacy best practices in the nonprofit space,2,00011
7883,Driven sales performer with demonstrated ability to meet/exceed quotas,0,00000
7884,Minimum 2 years successful inside sales experience selling a Software-as-a-Service solution,0,00000
7885,Very comfortable with and does not shy away from making cold calls,2,00011
7886,"Strong verbal and written communication skills, and excellent attention to detail",2,01011
7887,College degree or equivalent experience (required),0,00000
7888,Salesforce CRM experience preferred,0,00000
7889,Create and maintain inbound marketing programs,2,00011
7890,Manage and administer our marketing automation system,2,00011
7891,Work with team to create marketing and thought leadership messages to our target market,2,00011
7892,Create and maintain company CMS based content on WordPress platform,2,00011
7893,Collaborate with and manage our relationship with third party service providers,2,00011
7894,Manage small and large scale digital marketing projects,2,00011
7895,Build content prototypes in HubSpot and WordPress,2,00011
7896,Excellent project management and organizational skills,2,00011
7897,"Remarkable skills in HubSpot, Pardot or similar marketing system",0,00000
7898,"Remarkable skills in WordPress, Drupal or similar CMS platforms",0,00000
7899,Prior successful project experience in web design and copy editing,2,00011
7900,"Advanced MS Office skills, specifically PowerPoint and Word",2,00011
7901,Excellent written and verbal communication skills,2,00011
7902,"3+ years in digital marketing, marketing communications",2,00011
7903,2+ years enterprise software industry experience is a plus,0,00000
7904,Advanced knowledge of Microsoft office is essential,0,00000
7905,"Identify, prioritize, and secure business opportunities",2,00011
7906,Maintain continuing lead generation for new business through telemarketing,0,00000
7907,Develop and execute territory plan to exceed revenue and growth objectives.,2,00011
7908,Execute demand generation activities to build and maintain pipeline coverage throughout the entire sales cycle,2,00011
7909,Present potential clients with demonstrations and feature descriptions of the Property Matrix software and reporting,2,00011
7910,Ensure that our clients receive the highest level of sales and operational customer service,2,00011
7911,Develop metrics to measure the growth and performance of accounts and provide reports as needed,2,00011
7912,Analyze campaign performance statistics and recommend performance enhancements,2,00011
7913,Exceed sales targets,0,00000
7914,A competitive eagerness to set yourself apart and achieve success,2,00011
7915,Ability to manage multiple priorities in a fast paced environment.,0,00000
7916,High level of professionalism and ethics,2,00011
7917,Ability to generate an organized sales pipeline and drive to meet and exceed sales targets and quotas,2,00011
7918,Excellent verbal and written communication skills,2,00011
7919,Superior phone skills,2,00001
7920,Technical aptitude and the ability to successfully demonstrate software,2,00011
7921,Ability to show product features and benefits,2,00011
7922,Knowledge of the sales cycle is appreciated,0,00000
